,_id,排名,标题,作者,综合评分,视频分类,视频标签,播放量,弹幕数,评论,收藏,点赞数,投币数,分享数,up主性别,bilibili个人认证,up主粉丝总数,up主总观看数,up主总获赞数,up主视频数,主分类
1100,5eba4ae28738705dd1b72dd6,1,最强尴尬王！！！！！！,某幻君,9028099,原创音乐,"原创歌曲,老番茄,某幻,尬帝,B站搞说唱,说唱,沙雕,音乐,娱乐,RAP,搞笑",6882346,59522,28587,308276,756363,528786,51022,男,bilibili 2019百大UP主、 知名UP主,5193896,314841729,15569057,100,音乐
1101,5eba4ae38738705dd1b72dd7,2,如果把【黑人抬棺】做成中国风音乐,12仔,8699787,电音,"电音,国风音乐,House,黑人抬棺,打开吧！脑洞,中国风,国风",6179055,33158,14364,305935,664835,439566,63797,保密,,77623,6673042,711234,31,音乐
1102,5eba4ae48738705dd1b72dd8,3,好听到头皮发麻！儿童震撼合唱《See You Again》,GotThat_DANG,4902771,MV,"MV,欧美MV,One Voice,儿童合唱,SEEYOUAGAIN,童声,Charlie Puth,Wiz Khalifa",4789817,18148,5866,415927,564736,212517,58335,保密,bilibili 知名音乐UP主,279043,67185247,3055611,100,音乐
1103,5eba4ae68738705dd1b72dd9,4,【1080P修复合集】周杰伦2000~2011发行MV 1080P修复版合集,zyl2012,4687082,MV,"童年回忆杀,周杰伦,周董,JAY,小公举,高清修复,音乐,七里香,经典,童年,MV",1369572,28121,3775,190582,116382,75989,21285,男,,85288,12591375,473465,100,音乐
1104,5eba4ae78738705dd1b72dda,5,《内圆外方》用说唱的打开方式谈谈“方方日记”,翠花不太脆,3474114,原创音乐,"原创歌曲,RAP,嘻哈,HIPHOP,中文说唱,国人原创,FREESTYLE,音乐,MV,搞笑",1608897,15525,10666,104769,233190,276212,37291,保密,,42125,1727608,245577,5,音乐
1105,5eba4ae88738705dd1b72ddb,6,【洛天依原创/227/427】肮脏的神,沧弦落尘,3422223,VOCALOID·UTAU,"VOCALOID,洛天依原创曲,VOCALOIDCHINA,全能打卡挑战,VOCALOID中文曲,427大爆炸,洛天依",1172829,22548,12930,116328,190888,160363,21408,保密,,51971,4073212,800071,50,音乐
1106,5eba4ae98738705dd1b72ddc,7,【摇滚合奏】八首经典处刑曲！唤醒你的中二灵魂,万伟康from无人周六,3236461,演奏,"演奏,bilibili新星计划,摇滚,处刑曲,翻弹,音乐,动漫歌曲,合奏",1467144,30115,3596,101009,200631,214230,7858,保密,,71818,3244944,406932,15,音乐
1107,5eba4aea8738705dd1b72ddd,8,【王者之歌】王者荣耀·100英雄群像献礼歌《百战成诗》,王者荣耀,3148508,原创音乐,"国风音乐,电子竞技,原创歌曲,王者荣耀,百战成诗,五五开黑节,古风,音频怪物,贰婶,同人,音乐",1411392,84339,12486,106711,146931,131030,47751,男,王者荣耀官方,1197211,60789496,6426112,100,音乐
1108,5eba4aeb8738705dd1b72dde,9,满级大佬屠杀新手村,Ueroey,3023314,音乐现场,"音乐现场,音乐",3981488,8708,4980,106467,267794,23457,15782,保密,,1463,3851646,267906,6,音乐
1109,5eba4aec8738705dd1b72ddf,10,"i hate u, i love u",kkkirby,2587693,翻唱,"翻唱,开口跪系列,I hate u I love u,全民音乐UP主,抒情,COVER,欧美流行,治愈向,无后期,治愈,gansh",1646490,4791,4135,79849,184628,100828,10716,保密,音乐人kkkirby,128323,3874231,360861,56,音乐
1110,5eba4aed8738705dd1b72de0,11,当英文歌没有了轻声和连读...你能不笑吗？,西柚汁Jiaylee,2478651,翻唱,"欧美音乐,翻唱,好听到爆,TAYLORSWIFT,LOOKWAHTYOUMADEMEDO,KATYPERRY,LETITGO,NEVERREALLYOVER,ARIANAGRANDE,7RINGS",2561056,39785,4859,75960,217724,67130,48498,保密,,23440,3428135,281721,22,音乐
1111,5eba4aef8738705dd1b72de1,12,Rap God  全  文  背  诵,MUSICAT-,2442285,翻唱,"翻唱,RAP,B站搞说唱,嘻哈,姆爷,HIPHOP,Rap God,MUSICAT,EMINEM,摸象模式,阿姆",1788511,15983,4868,62687,226482,190721,13606,保密,bilibili 知名音乐UP主,166434,9072350,1060710,21,音乐
1112,5eba4af08738705dd1b72de2,13,【黑人抬棺】古风改编,litterzy,2365010,音乐综合,"黑人抬棺,litterzy,专业团队",1462979,7950,4698,73139,107645,86721,28200,保密,bilibili 知名音乐UP主,339619,32394930,2032953,100,音乐
1113,5eba4af18738705dd1b72de3,14,饭圈小姐,苗库里Owo,2362092,VOCALOID·UTAU,"VOCALOID,饭圈,黄绿合战5th-黄队应援,ilem,自制,VOCALOID中文曲,洛天依",3666028,44235,44479,181929,410055,235882,47439,保密,,21526,5989301,565213,14,音乐
1114,5eba4af28738705dd1b72de4,15,好帅两女的合唱yellow♪性冷淡高中生X性感酷御姐【瘫君X汄天人】,瘫君Tansy,2263740,翻唱,"日文翻唱,外语翻唱,翻唱,yellow,打开吧！脑洞,神山羊,音乐",759758,1758,1430,78996,105122,52118,5725,女,音乐人瘫君Tansy,22682,1770568,334357,27,音乐
1115,5eba4af38738705dd1b72de5,16,【我14岁的第一首原创】 Fall into the Dark,L君衍,2259981,原创音乐,"原创歌曲,欧美音乐,演奏,国人原创,原创曲,钢琴,音乐",699130,3161,4625,74580,121095,81636,10721,女,,64026,1704512,205499,7,音乐
1116,5eba4af48738705dd1b72de6,17,【黑人抬棺】首发宣传曲！「升 棺 发 达」,小熊纯一郎,2248843,翻唱,"翻唱,黑人抬棺,黑人抬棺材,黑人小哥,全民音乐UP主,沙雕,专业团队,搞笑,鬼畜",2891675,8794,3030,59279,180154,88428,31423,保密,音乐人小熊纯一郎,213318,20600469,1819245,100,音乐
1117,5eba4af68738705dd1b72de7,18,斗牛 - 华晨宇,大家的音乐姬,2170399,MV,"国语MV,华语MV,MV,华晨宇,斗牛",1129850,41069,36744,64399,97193,96474,26381,保密,音乐区官方账号,965875,107473548,8741430,100,音乐
1118,5eba4af78738705dd1b72de8,19,用一根皮筋弹出：黑人抬棺,不那么肝的老肝妈,2121391,演奏,"演奏,黑人抬棺,打开吧！脑洞,自制,音乐,astronomia,纯音乐",2945964,13828,4829,53515,312250,75752,26223,保密,,20735,4529512,440989,40,音乐
1119,5eba4af88738705dd1b72de9,20,《野草》：我把16篇鲁迅写成了一首歌,SealWu吴一凡,2076018,原创音乐,"原创歌曲,人文,说唱,文化",3608665,10522,8023,337055,470829,452912,84523,保密,,49686,4545798,534673,14,音乐
1120,5eba4af98738705dd1b72dea,21,DECO*27 - 乙女解剖 feat. 初音未来 (TeddyLoid Alllies Remix),DECO27_Official,1946440,VOCALOID·UTAU,"VOCALOID,初音MIKU,DECO*27,乙女解剖",712170,7385,4146,61787,69145,60571,12679,保密,日本VOCALOID P主、创作音乐人,248512,9514919,554477,14,音乐
1121,5eba4afa8738705dd1b72deb,22,【祖娅纳惜】 囍 【这什么灵魂唢呐！！】,祖娅纳惜,1935296,翻唱,"翻唱,祖娅纳惜,囍,葛东琪,全能打卡挑战",6477256,25616,14235,355300,436154,351358,121471,女,bilibili知名UP主,862433,56599651,3961745,100,音乐
1122,5eba4afc8738705dd1b72dec,23,太虎了！ 把《左手指月》升16个key翻唱？萨顶顶老师对不起（滑跪）,激辣味噌,1924730,翻唱,"翻唱,周深,香蜜沉沉烬如霜,萨顶顶,左手指月,升调,海豚音",1363092,11782,4389,49029,164271,107478,16085,女,音乐人激辣味噌,117131,6076179,652079,32,音乐
1123,5eba4afd8738705dd1b72ded,24,《明日方舟》一周年庆典starset乐队歌曲献唱,明日方舟,1893115,音乐现场,"手机游戏,音乐现场,明日方舟",904330,17825,7538,55590,113261,68751,11239,保密,明日方舟官方账号,2761086,55074237,8911988,50,音乐
1124,5eba4afe8738705dd1b72dee,25,当下流行的“抬棺处刑曲”与之前的“梗曲”混搭听起来如何？,RobLandesMusic,1773832,演奏,"演奏,传说之下,Undertale,Jojo,抬棺处刑曲,碧梨,抬棺,bilibili新星计划",909279,6572,1278,52316,92263,52806,6271,保密,Rob Landes官方账号，音乐UP主,84963,1609761,181316,8,音乐
1125,5eba4aff8738705dd1b72def,26,【 金 曲 翻 唱 】 达 拉 钉 吧,钉钉DingTalk,1762768,翻唱,"翻唱,钉钉,达拉崩吧,夸克,虚拟偶像,改编音乐,改编",1101286,26056,7098,51219,143978,47748,15779,保密,钉钉官方账号,1142869,71049466,7016456,48,音乐
1126,5eba4b008738705dd1b72df0,27,被营销号用烂的BGM，你一定听过！,X-K-Y,1749792,音乐综合,"猫和老鼠,猫和老鼠动画片,营销号BGM,万物皆可猫和老鼠,营销号,音乐",2484907,47960,6111,105996,210527,62853,28640,男,,4044,2503877,211872,6,音乐
1127,5eba4b028738705dd1b72df1,28,开口跪！是男友力爆表的女将军啊！《木兰行》攻气翻唱【忘川风华录】,暮肆_Mousse,1737859,翻唱,"翻唱,国风音乐,花木兰,全能打卡挑战,忘川风华录,开口跪,古风,好听,中国风,木兰行,女声",1154413,3219,1605,87513,122107,47300,6321,保密,,108786,4770543,543310,61,音乐
1128,5eba4b038738705dd1b72df2,29,抬馆视频原版BGM《Astronomia》制作细节？！,VicetoneMusic,1690527,电音,"电音,电子音乐,DJ,Vicetone,抬馆视频,制作,BGM",1751810,6528,2244,45454,130778,38582,14273,保密,Vicetone官方账号,133402,2307136,180410,65,音乐
1129,5eba4b048738705dd1b72df3,30,永恒不朽的经典《We are the world》，每次听都是震撼心灵的盛宴,英文经典歌,1682053,音乐现场,"音乐现场,欧美音乐,迈克尔杰克逊,神曲,经典,震撼,欧美现场,LIVE,演唱会,欧美,MV",1785293,5477,4528,117008,123250,55528,16700,保密,,12564,2387430,141473,35,音乐
1130,5eba4b058738705dd1b72df4,31,【MV】辉夜大小姐想让我告白第二季 OP 完整版 鈴木雅之 -『DADDY ! DADDY ! DO ! feat.鈴木愛理』,前尘牵丝忆梦还,1642877,MV,"舞蹈,辉夜大小姐想让我告白,铃木爱理,鈴木雅之,动漫音乐,主题曲,动漫歌曲,MV,动漫,古贺葵",1256165,3480,1929,49402,53215,18852,14160,男,,21313,2587074,79461,100,音乐
1131,5eba4b068738705dd1b72df5,32,如果罗志祥的金曲是RAP,老坛胡说,1614865,原创音乐,"原创歌曲,老坛胡说,罗志祥,B站搞说唱,生活,尤超白,搞笑",1045046,9266,5196,39472,174065,87958,7018,保密,bilibili 2019百大UP主、2019年度原创栏目奖UP主,1804591,88075654,7261251,100,音乐
1132,5eba4b078738705dd1b72df6,33,【言和原创】年少无罪（少年十三 百无禁忌）,墨雨清秋,1596168,VOCALOID·UTAU,"原创歌曲,VOCALOID,少年犯,VOCALOIDCHINA,黑化曲,全能打卡挑战,VOCALOID中文曲,PV付,原创曲,言和",492020,1956,3232,51018,73605,50181,5262,女,,41237,8771752,871819,49,音乐
1133,5eba4b088738705dd1b72df7,34,不同国家风格的“抬棺处刑曲”是怎么样的？,Vinheteiro,1593460,演奏,"演奏,抬棺处刑曲,音乐,抬棺",1330948,22243,3295,39044,148501,63842,10435,男,bilibili 知名音乐UP主,1370833,55988922,3719338,100,音乐
1134,5eba4b0a8738705dd1b72df8,35,【气突苏】菊次郎在苏联,洛德_金,1578462,演奏,"演奏,气突苏,菊次郎的夏天,牢不可破的联盟,苏联,俄罗斯,苏维埃",1163209,4819,2530,42745,77114,40490,19620,保密,,61389,6585352,292790,76,音乐
1135,5eba4b0b8738705dd1b72df9,36,【天真烂漫机能】HOLO摇【24人翻唱】,hololive,1573807,翻唱,"VTuber,翻唱,天真烂漫机能,Vtuber,五月病,ホロライブ",3222233,61257,25072,133955,146224,152509,35298,保密,日本虚拟主播事务所hololive官方账号、bilibili直播签约主播,374289,48704598,3662212,100,音乐
1136,5eba4b0c8738705dd1b72dfa,37,【周深】三语版《千千阙歌》+"分身"对唱印度歌曲《Zoobi Doobi》丨“55青春选择之夜”（20200505）,周深资讯站,1546564,音乐现场,"音乐现场,周深,周深多种语言唱千千阙歌,周深宝藏男孩,粤语,日语,Zoobi Doobi,千千阙歌,55青春选择之夜,三傻大闹宝莱坞,夕阳之歌,周深 千千阙歌,印地语",1002371,36124,17873,43144,70768,33701,18917,保密,,163161,34625041,2331162,100,音乐
1137,5eba4b0d8738705dd1b72dfb,38,2019最火热单宇宙大串烧,郭正正_,1459201,翻唱,"翻唱,串烧,音乐,男声",578528,1186,1107,40496,72710,67585,6620,男,,41328,1314682,129048,17,音乐
1138,5eba4b0f8738705dd1b72dfc,39,唢呐 黑人抬棺注入灵魂（（（,浑元Rysn,1450691,演奏,"演奏,唢呐,黑人,洗脑,搞笑",3040184,10300,4882,49824,165443,50692,40900,保密,bilibili 知名音乐UP主,416255,26165953,1970177,37,音乐
1139,5eba4b108738705dd1b72dfd,40,【经典】周杰伦全MV 【191P】,Ta酱-Tatsu,1428561,MV,"周杰伦,JAY,写歌小精灵,一本满足,经典,165P狂魔,分P狂魔,23P高能",13137626,224254,23926,361347,189034,129681,51192,保密,,38972,13684906,189735,28,音乐
1140,5eba4b118738705dd1b72dfe,41,Astronomia FUBUKIDANCE,白上吹雪Official,1411824,翻唱,"翻唱,虚拟UP主,欧美音乐,VTuber,电音,白上吹雪,hololive,萌,可爱,Vtuber,人声,音乐",938436,6253,3317,36858,73601,33239,18756,女,bilibili 知名UP主、直播签约主播,1036474,58919413,18338976,100,音乐
1141,5eba4b128738705dd1b72dff,42, 【古筝】千本樱——你可见过如此凶残的练习曲,墨韵Moyun,1407990,演奏,"VOCALOID,演奏,B站最富有的女人,永远有人系列,千本樱,古筝,初音MIKU",35072713,478307,146464,1338765,1220705,1894439,265591,女,bilibili 2019百大UP主、 知名音乐UP主,1812879,64506426,2812818,25,音乐
1142,5eba4b138738705dd1b72e00,43,【朱一旦单曲】我们走在非洲大道上！,朱一旦的枯燥生活,1363338,原创音乐,"机械,原创歌曲,朱一旦,B站搞说唱,劳力士,非洲,枯燥,MV",2095661,9195,6878,23037,207430,64140,6684,男,bilibili 2019百大UP主、知名UP主,4458997,677736555,30236361,100,音乐
1143,5eba4b148738705dd1b72e01,44,【惊雷】用欧阳娜娜的清唱1秒把惊雷变高级,我是编曲罗PD,1338956,音乐综合,"欧阳娜娜,惊雷,打开吧！脑洞,编曲",759499,3384,1247,33003,74326,46908,6112,保密,,39472,2622665,260124,31,音乐
1144,5eba4b168738705dd1b72e02,45,【黑人抬棺】昭和风版,theiaの阿旋酱,1318634,电音,"电音,Trap,黑人抬棺,昭和风,打开吧！脑洞,和风Trap",957223,5338,2508,34140,49943,22172,9446,保密,音乐人theiaの阿旋酱,61563,6207175,360448,42,音乐
1145,5eba4b178738705dd1b72e03,46,【原创】爆红神曲《星星失眠》完整版，千万人围观怎能少了你？,哈利Halleeee_,1317050,MV,"华语MV,MV,循环,失眠",475737,1741,1160,41700,51120,25168,4317,保密,,10466,497435,52954,3,音乐
1146,5eba4b188738705dd1b72e04,47,杨坤Diss惊雷，老外怎么看,skezzphonic88,1308822,音乐综合,"RAP,我是真MC,HIPHOP,嘻哈说唱,打开吧！脑洞",1278871,2739,4758,26477,122978,52750,9162,保密,,156507,3927902,410917,24,音乐
1147,5eba4b198738705dd1b72e05,48,【全 网 首 发】别 举 报 我！,R1SE-张颜齐,1297890,原创音乐,"王者荣耀,电子竞技,原创歌曲,张颜齐,R1SE,原创音乐,音乐,游戏,MV",1351693,43331,17061,51187,106549,85995,40969,男,R1SE-张颜齐,190485,3056034,239874,6,音乐
1148,5eba4b1a8738705dd1b72e06,49,【红石音乐】最震撼的千本樱,干黄豆,1279456,音乐综合,"我的世界,VOCALOID,千本桜,日系,初音未来,ACG音乐",677359,4555,2174,32519,93049,41579,2510,保密,,6590,676804,93912,4,音乐
1149,5eba4b1b8738705dd1b72e07,50,《这年头是个人都能当rapper出diss》,叫我AK就好了,1267694,原创音乐,"原创歌曲,说唱,diss,说唱音乐,音乐",2837597,14565,11504,142367,315879,233882,38681,保密,说唱歌手 AK ,85595,3383225,868301,7,音乐
1150,5eba4b1d8738705dd1b72e08,51,耗时63小时！up主投稿以来最用心的一首电音作品，好听到哭！,魔方OwO,1266530,原创音乐,"原创歌曲,电音,电子音乐,FL studio,投稿即可100%瓜分百万奖金,国人原创,原创曲,国人男声",4411543,66709,7376,394520,614551,613460,39141,男,bilibili 知名UP主,256394,16146313,974430,100,音乐
1151,5eba4b1e8738705dd1b72e09,52,一分钟告诉你惊雷是多么辣鸡！,魔鬼鱼丶,1264849,音乐综合,"惊雷,杨坤,DISS,鬼畜,明星",2540554,4303,6375,20660,172619,37108,7232,保密,,4979,4428364,288433,26,音乐
1152,5eba4b1f8738705dd1b72e0a,53,【乐正绫原创】《哈利波特·学院印象曲系列》格兰芬多,提糯Tino,1242514,VOCALOID·UTAU,"VOCALOID,乐正绫,格兰芬多,霍格沃兹,哈利波特,霍格沃茨,VOCALOID中文曲,VOCALOIDCHINA,踏云社,打开吧！脑洞,哈利波特学院印象曲系列",391786,6420,2993,41685,44071,24301,4513,保密,,23580,1731848,174488,13,音乐
1153,5eba4b208738705dd1b72e0b,54,「Tough Love 严厉的爱」（后妈茶话会）The Villains Lair 恶棍巢穴(Ep.2)【PattyCake】,PattyCake官方频道,1237676,音乐综合,"后妈茶话会,恶棍巢穴,PattyCake,迪士尼,反派,后妈,DISNEY,影视音乐,音乐,公主",2989520,20129,4217,226325,229965,180490,59611,保密,PattyCake Productions官方账号,269239,7570591,806025,14,音乐
1154,5eba4b218738705dd1b72e0c,55,【中字】外国小哥被疫情逼出迪士尼人格,D2KMON_柠檬,1228419,音乐综合,"YOUTUBE,迪士尼,DISNEY,音乐",700182,2921,1075,35452,72384,9383,13656,女,bilibili 知名动漫UP主,319905,34547793,1633549,100,音乐
1155,5eba4b228738705dd1b72e0d,56,听过这首歌的人，你们欠的一键三连是时候补上了！,肖恩Shaun-Gibson,1227614,翻唱,"欧美音乐,翻唱,肖恩,夜空中最亮的星英文版,全民音乐UP主,If I Stay,夜空中最亮的星,音乐,逃跑计划",708396,2058,1624,41628,94201,70895,5005,保密,知名音乐UP主,295529,11019145,1151452,55,音乐
1156,5eba4b248738705dd1b72e0e,57,我把李白20首考试必背的古诗句做成了一首歌,杨可爱Ukulele,1219983,原创音乐,"原创歌曲,国风音乐,李白,中国风,古风,古诗,国人原创,音乐,MV",434610,4776,1755,36762,55244,41369,4794,女,bilibili 知名音乐UP主,478607,26565113,2172315,100,音乐
1157,5eba4b258738705dd1b72e0f,58,杨坤直播间再次暴怒怼惊雷毒品音乐，国家之耻辱！杨坤老师三观极正，观点与我不谋而合,老巩学长,1218403,音乐综合,"杨坤,惊雷,三观扭曲,三观,喊麦",1990422,8934,9655,18139,159844,51329,3822,保密,,25411,2638388,221436,13,音乐
1158,5eba4b268738705dd1b72e10,59,【188男团-家主团全员同人歌】蛊惑（pv版）,萌醉了_醉卧沙场,1212147,原创音乐,"原创歌曲,188男团,水千丞,蛊惑,醉卧沙场,国人男声,合唱,国人翻唱,同人,原创PV,华语,流行",299670,26575,2578,41775,41774,30101,5772,保密,,1549,412750,56234,16,音乐
1159,5eba4b278738705dd1b72e11,60,椅子：我听着听着就会了,友利小可耐,1197886,演奏,"演奏,椅子,音乐,小号,合奏,小提琴,搞笑,乐队,圆号",846802,1468,528,32705,69893,5078,9520,保密,,356,854539,71053,39,音乐
1160,5eba4b288738705dd1b72e12,61,当年好听到炸的日漫神仙歌曲，首首有毒，满满都是回忆啊！,耳朵听了能怀孕,1177632,音乐综合,"犬夜叉,名侦探柯南,数码宝贝,火影忍者,圣斗士星矢,日漫,中华小当家,美少女战士,四驱兄弟,海贼王",721004,19744,3493,27913,42180,33115,2964,保密,bilibili 知名音乐UP主,400533,43770091,1673584,100,音乐
1161,5eba4b298738705dd1b72e13,62,感光——极夜尽头感知光芒,咋写_,1171644,翻唱,"翻唱,博君一肖",294552,6568,5739,37383,53627,51883,8103,保密,,25607,851929,162869,5,音乐
1162,5eba4b2a8738705dd1b72e14,63,全蓝光制作！最费眼泪的30大粤语神级现场！,音乐私藏馆,1164605,音乐综合,"粤语,全能打卡挑战,陈奕迅,周杰伦,容祖儿,杨千嬅,现场",514701,8318,1068,33087,27939,25888,5038,保密,,108773,17362541,814580,100,音乐
1163,5eba4b2b8738705dd1b72e15,64,治愈系日文版《好想爱这个世界啊》翻唱 「华晨宇」,脱裤气,1158491,翻唱,"日文翻唱,外语翻唱,翻唱,华晨宇,治愈向",5946030,23761,6536,516004,566106,426515,111738,女,,56368,6023415,576832,7,音乐
1164,5eba4b2d8738705dd1b72e16,65,一双筷子 弹 黑人抬棺,武言圣,1154337,演奏,"演奏,木吉他,全能打卡挑战,PENBEAT,BGM,音乐,指弹,独奏,纯音乐",997323,5324,1907,22406,157222,42014,7143,男,音乐人武言圣,78948,3665233,358168,100,音乐
1165,5eba4b2e8738705dd1b72e17,66,【架子鼓】黑人抬棺｜选单马尾还是双马尾呢？超帅的《Astronomia》架子鼓翻奏,咸鱼_栗,1150565,演奏,"演奏,音乐,独奏,COVER",1480881,2873,2232,21920,70576,27193,7051,女,bilibili 知名UP主、直播签约主播,315801,10964521,619986,62,音乐
1166,5eba4b2f8738705dd1b72e18,67,周深翻唱《_東_京_喰_種》unravel,ginfrick,1112554,音乐综合,"周深,东京喰种,UNRAVEL,搬运",1828051,8231,5224,91514,133473,28997,18533,保密,,1248,1847376,134338,15,音乐
1167,5eba4b308738705dd1b72e19,68,被杨坤骂恶心的“惊雷”是信仰？是梦想？,音乐斯图秀,1099615,音乐综合,"惊雷,吐槽,喊麦",2305597,15049,17737,12517,130721,42910,3916,男,,83528,15777587,413216,82,音乐
1168,5eba4b318738705dd1b72e1a,69,被刘敏涛“斜眼唱”笑死！3A出击！姐圈霸道女总裁成团1080P舞台合集！,KPOP日常_同更青创,1097708,音乐现场,"音乐现场,刘敏涛,万茜,韩雪,乘风破浪的姐姐,乘风破浪的姐姐们,华语现场,红色高跟鞋,大龄姐姐团,新形势女团",1544155,19792,4246,23953,55107,4679,19475,保密,,109813,195191977,4786189,100,音乐
1169,5eba4b338738705dd1b72e1b,70,声音与长相分离是种什么体验？反差萌小姐姐烟嗓磁性翻唱【刚刚好】（cover：薛之谦）,邓园长,1090232,翻唱,"翻唱,薛之谦,烟嗓,刚刚好,全民音乐UP主,女声,小姐姐,COVER",2233486,7619,3985,48678,156297,71809,12390,保密,bilibili 知名音乐UP主,248999,9688496,714336,79,音乐
1170,5eba4b348738705dd1b72e1c,71,《守护甜心》Buono!~2017告别演唱会（精选合集）,灿烂的笑,1088656,音乐现场,"音乐现场,童年回忆杀,守护甜心,Buono,铃木爱理,夏烧雅,BERRYZ工房,嗣永桃子,童年,偶像,动漫歌曲,日语现场",425519,6711,5163,34526,45559,11975,6055,保密,,9656,1626993,131079,14,音乐
1171,5eba4b358738705dd1b72e1d,72,【达拉崩吧】垃圾APP也想收老娘的钱？？？,天降呦呦,1073630,翻唱,"翻唱,版权,全民音乐UP主,达拉崩吧,网易云,起点,酷狗,vip,自制,女声,搞笑",596657,1508,5645,24210,74667,48345,2755,保密,,12804,1904533,220646,25,音乐
1172,5eba4b368738705dd1b72e1e,73,【计算器】黑人抬棺 BGM《Astronomia》,CJ他家,1073495,演奏,"演奏,黑人抬棺,Astronomia,全能打卡挑战,计算器音乐,计算器,黑人",1509656,7563,1527,17240,96035,30332,11499,男,音乐领域优质UP主,43678,7172363,228914,100,音乐
1173,5eba4b378738705dd1b72e1f,74,是花子君在唱yellow？！,砂纸大魔王,1070512,翻唱,"翻唱,地缚少年花子君,少年音,花子君,可爱,帅气,小少年",379181,1289,598,34013,52590,16951,3426,保密,,33535,1722791,160457,54,音乐
1174,5eba4b398738705dd1b72e20,75,火影忍者【青鸟20人大合唱！】用战歌来祭奠这个世界！！,肥肥叫真琴铃仓呀,1068833,翻唱,"翻唱,日文翻唱,外语翻唱,火影忍者,青鸟,打开吧！脑洞,动漫歌曲,MAD,音乐,开口跪,超燃",360235,3008,1721,30397,52042,46738,2092,保密,,6598,1147568,146421,32,音乐
1175,5eba4b3a8738705dd1b72e21,76,建议改成：批 量 生 产,Cloud-v-,1063138,电音,"电音,惊雷,编曲,喊麦,小学数学,全民音乐UP主,音乐,小学语文,FL studio,小学英语,大司马",1427683,11120,3069,15699,98418,39188,12087,保密,,2105,1669222,116220,14,音乐
1176,5eba4b3b8738705dd1b72e22,77,让粉丝只押韵接歌词，竟然拼出了一首有剧情的歌！笑死我了！,Crazy_Bucket,1062293,原创音乐,"原创歌曲,我的世界,电音,生草之歌,CB,Minecraft,接歌词,魔性,创意,RAP,搞笑",1087677,12371,3460,46165,197214,74684,6518,男,bilibili 知名音乐UP主,493030,16816070,2075750,85,音乐
1177,5eba4b3c8738705dd1b72e23,78,[A]ddiction 翻唱+MMDpv,hanser,1034797,翻唱,"翻唱,布洛妮娅,Addiction,板鸭",445028,2718,3284,27187,64106,36718,3507,女,bilibili 2018百大UP主、知名UP主,1922722,92413079,4738637,100,音乐
1178,5eba4b3e8738705dd1b72e24,79,听说日本假唱犯法，所以才逼出这7个神级现场！每首都能血洗全网,小疼聊音乐,1023057,音乐综合,"乐评盘点,音乐现场,刀剑神域,LISA,灌篮高手,核爆神曲,进击的巨人,坂井泉水,渐渐被你吸引,精选歌单",1277749,6666,1362,19031,40712,17258,1378,男,,87367,95019668,1105819,100,音乐
1179,5eba4b3f8738705dd1b72e25,80,欢 乐 送 (棺材舞原素材/原曲Astronomia),Giosany,1022268,电音,"电音,Astronomia,梗,棺材舞,MEME",2870181,21110,4196,66264,102791,20782,56592,男,,11669,4638782,153326,100,音乐
1180,5eba4b408738705dd1b72e26,81,23 年后重听伍佰，他一开口，就安慰了整个 90 后——伍佰现场超清合集（持续更新）,派森君,1011936,音乐现场,"音乐现场,伍佰,开口跪,现场,LIVE,生命的现场,国语现场",1954480,17076,4509,160060,139100,88777,18099,男,,33401,5992419,245617,59,音乐
1181,5eba4b418738705dd1b72e27,82,九种语言版《夏天的风》让全世界听懂中文歌！【飞鸟乐团】,飞鸟乐团,1011881,翻唱,"翻唱,周杰伦,夏天的风,全能打卡挑战,夏天,让全世界听懂中文歌,女声,音乐",596564,4148,1180,24825,61766,39396,8334,保密,,251889,12828687,685648,64,音乐
1182,5eba4b438738705dd1b72e28,83,【某幻/老番茄】最强脱发王（秃爵）,老番茄,1011873,原创音乐,"原创歌曲,老番茄,某幻,秃爵,歌手赛道,说唱,rap,脱发,光头,音乐,bald",11873171,46957,12821,419200,778901,723935,118549,男,bilibili 2019百大UP主、 高能联盟成员,11221452,1082968965,48088835,100,音乐
1183,5eba4b448738705dd1b72e29,84,我直接在厕所唱LOSER！！！！！！,野生小叔,1005287,翻唱,"日文翻唱,外语翻唱,翻唱,米津玄师,LOSER,日语翻唱,国人男声",785746,7314,1962,19438,72448,27510,3042,男,,45202,6776523,376527,13,音乐
1184,5eba4b458738705dd1b72e2a,85,【天府事变：病毒先生】中国青年RAP怒怼“政治病毒”,共青团中央,997517,原创音乐,"原创歌曲,天府事变,说唱,音乐,病毒,RAP",665078,1373,1899,20072,89315,34874,4825,保密,共青团中央 官方账号,6699419,1024399763,99957334,100,音乐
1185,5eba4b468738705dd1b72e2b,86,【188男团】最后是你（水千丞原著/原创同人群像攻组出道曲/妙影轻音阁出品）,妙影轻音阁,997024,原创音乐,"原创歌曲,188男团,水千丞,最后是你,妙影轻音阁,bilibili音乐星计划,流行",3864741,180547,22714,250042,237752,207609,102169,保密,bilibili 知名音乐UP主,118606,10436803,505193,100,音乐
1186,5eba4b478738705dd1b72e2c,87,小哥用iphone演奏出黑人抬棺舞歌曲Astronomia,funstation,985717,演奏,"演奏,欧美音乐,苹果,IPHONE,音乐,纯音乐,抬棺舞",826892,7281,1321,20199,43265,13010,8059,保密,,2931,3068655,96567,100,音乐
